review_id,company,employee_role,employee_detail,review_text,review_date,star_rating,sentiment,predicted_label,predicted_score,reviewed
36232045,Amaggi,Auxiliar Administrativo,"Funcionário(a) atual, menos de um ano","Vale, Seguro de Vida, Plano de saúde e odontológico.",22 de set. de 2020,1.0,1,Neutral,0.9881937503814696,
26685158,Amaggi,Marinheiro De Máquinas,Funcionário(a) atual,Ambiente de trabalho e relação chefe empregado,29 de jul. de 2015,5.0,1,Neutral,0.9894096851348876,
40436354,Amaggi,Auxiliar Administrativo,"Funcionário(a) atual, mais de um ano","Empresa de gestão participativa, onde desenvolve pessoas",11 de jan. de 2021,5.0,1,Neutral,0.9825320243835448,
46207446,Amaggi,Funcionário confidencial,Funcionário(a) atual,Organização e preocupação com os colaboradores,28 de abr. de 2021,5.0,1,Neutral,0.9595159888267516,
32422990,Amaggi,RTC,Funcionário(a) atual,"Ambiente familiar , fácil acesso aos gestores",19 de mar. de 2020,4.0,1,Neutral,0.8719735741615295,
26684031,Amaggi,Operador,"Ex-funcionário(a), mais de um ano","Segurança ,respeito,cursos etc",26 de jul. de 2015,5.0,1,Neutral,0.9856960773468018,
36132007,Amaggi,Administrative Assistant,Ex-funcionário(a),"Bom, Local, Lugar, Espaço, Ambiente",19 de set. de 2020,3.0,1,Neutral,0.8587290644645691,
43787199,Amaggi,Analista De RH,"Ex-funcionário(a), mais de um ano","Bom ambiente, remuneração, benefícios, cultura.",10 de mar. de 2021,4.0,1,Neutral,0.9566863775253296,
26597067,Amaggi,Técnico De Informática,Funcionário(a) atual,Se importa com os funcionários,27 de out. de 2014,4.0,1,Neutral,0.9842239022254944,
26635655,Amaggi,Especialista,"Ex-funcionário(a), mais de 8 anos","Dinamismo, inovação , aprendizado",25 de mar. de 2015,4.0,1,Neutral,0.982611894607544,
60911833,Amaggi,Avaliador De Mídia Social,"Ex-funcionário(a), mais de um ano",Gain experience to stand out and achieve better salaries,10 de mar. de 2022,5.0,1,Neutral,0.9738993644714355,
26789848,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Os benefícios são positivos, apesar do auxílio creche ser apenas até um ano de idade da criança. As semanas de cuidado com a saúde e as palestras são pontos altos também.",6 de out. de 2016,4.0,1,Neutral,0.8151249885559082,
26968963,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Estabilidade, benefícios, oportunidades de crescimento e estrutura para desempenhar suas atividades com segurança e tranquilidade. Comprometimento com o meio ambiente e suas legislações.",14 de fev. de 2018,4.0,1,Neutral,0.9676443934440612,
26793678,Amaggi,Funcionário confidencial,Funcionário(a) atual,benefício participação dos lucro pagamento em dias estabilidade empresa autamente sustentável respeita meio ambiente fornecem transporte trajeto para o trabalho,26 de out. de 2016,4.0,1,Neutral,0.9877381324768066,
26729049,Amaggi,Funcionário confidencial,Funcionário(a) atual,Vale alimentação e plano de saude salario pago em dia,20 de nov. de 2015,3.0,1,Neutral,0.9869895577430724,
27752194,Amaggi,Costumer Service,"Funcionário(a) atual, mais de 3 anos","Flexibilidade de horário,  Bom comissionamento e possibilidades de viagens.",2 de jul. de 2019,2.0,1,Neutral,0.7347713112831116,
26598446,Amaggi,Auxiliar,Funcionário(a) atual,A empresa é comprometida com seus colaboradores e sociedade.,5 de nov. de 2014,3.0,1,Negative,0.8944427371025085,
26632338,Amaggi,Funcionário confidencial,Funcionário(a) atual,Empresa preza muito pelo bem estar e qualidade de vida dos colaboradores,18 de mar. de 2015,5.0,1,Neutral,0.7751310467720032,
26613357,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Empresa amiga do colaboradora, todos têm oportunidade.",19 de jan. de 2015,4.0,1,Neutral,0.7541354298591614,
26636724,Amaggi,Funcionário confidencial,Funcionário(a) atual,Seus benefícios são compatíveis com o mercado de trabalho.,28 de mar. de 2015,5.0,1,Neutral,0.9781345129013062,
26606919,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Chance de crescimento, oportunidades, benefícios",8 de jan. de 2015,4.0,1,Neutral,0.9772329926490784,
26668205,Amaggi,Funcionário confidencial,Funcionário(a) atual,Empresa muito idônea para se teabaphar.,18 de jun. de 2015,5.0,1,Negative,0.9755292534828186,
26673838,Amaggi,Funcionário confidencial,Funcionário(a) atual,A comunicação de chefes e empregados,3 de jul. de 2015,4.0,1,Neutral,0.989102840423584,
84398552,Cigam Software Corporativo,SDR,Funcionário(a) atual,"Uma empresa que atua Home office e trás mta leveza para trabalhar, mesmo sendo vendas, não tem auele ambiente tenso e com cobranças abusivas",15 de fev. de 2024,4.0,1,Neutral,0.957366406917572,
84159916,Cigam Software Corporativo,Sales Development Representative (SDR),Ex-funcionário(a),Pessoas são abertas e aceitam feedbacks ,7 de fev. de 2024,4.0,1,Neutral,0.9773300886154176,
83071130,Cigam Software Corporativo,Account Executive,"Funcionário(a) atual, mais de 3 anos","Todos os colaboradores e gestores são muito solícitos, educados e humanos, seguindo as diretrizes e clima organizacional construído pela empresa.",5 de jan. de 2024,5.0,1,Negative,0.9319741725921632,
83534353,Cigam Software Corporativo,Consultor De Implantação,Ex-funcionário(a),O salário era interessante na época.,19 de jan. de 2024,2.0,1,Neutral,0.990890085697174,
83006296,Cigam Software Corporativo,Analista De Relacionamento,"Funcionário(a) atual, menos de um ano","Gerentes humanos
Home Office
Participação dos lucros",3 de jan. de 2024,4.0,1,Neutral,0.9908944368362428,
82755770,Cigam Software Corporativo,Assistente Administrativo,Funcionário(a) atual,"Flexibilidade de horário
Gestão pacifica que valoriza a posição dos subordinados
Aprendizagem para evolução pessoal
Oportunidades",20 de dez. de 2023,5.0,1,Neutral,0.9622212052345276,
81731237,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), menos de um ano","Empresa atende empresas de diversos setores, empresas muito grandes",11 de nov. de 2023,5.0,1,Neutral,0.9871707558631896,
80035685,Cigam Software Corporativo,Analista De Suporte,"Ex-funcionário(a), menos de um ano","Uma empresa de ERP grande, onde você vai trabalhar com várias empresas grandes.",13 de set. de 2023,2.0,1,Neutral,0.9862291812896729,
80425104,Cigam Software Corporativo,Quality Assurance,"Funcionário(a) atual, mais de 5 anos","Qualidade no trabalho, hora flexível.",26 de set. de 2023,5.0,1,Neutral,0.9831082224845886,
79334019,Cigam Software Corporativo,Analista De Suporte,Ex-funcionário(a),Comissão por metas atingida pela equipe,21 de ago. de 2023,3.0,1,Neutral,0.985879123210907,
77565851,Cigam Software Corporativo,Analista Pleno,Funcionário(a) atual,Ambiente Crescimento Conhecimento Treinamento Festas,20 de jun. de 2023,5.0,1,Neutral,0.9863629937171936,
75949923,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), mais de 3 anos","Colegas legais, leais, e bons amigos.",28 de abr. de 2023,1.0,1,Neutral,0.6961477398872375,
76354774,Cigam Software Corporativo,Desenvolvedor Júnior,"Ex-funcionário(a), menos de um ano","Ambiente familia, respeito, profissionalismo, respeito, um lugar para crescimento",11 de mai. de 2023,4.0,1,Neutral,0.9427379965782166,
73547108,Cigam Software Corporativo,Assistente De Educação,Ex-funcionário(a),Foi uma empresa trampolim para minha trajetória na área de tecnologia,12 de fev. de 2023,2.0,1,Neutral,0.9869951605796814,
72820867,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Flexibilidade de horários, UCC, CIGAM LABs.",20 de jan. de 2023,2.0,1,Neutral,0.9868438839912416,
74478531,Cigam Software Corporativo,Consultor De Implementação,"Funcionário(a) atual, mais de um ano","Aprendizado, possibilidade de crescimento, benefícios",13 de mar. de 2023,4.0,1,Neutral,0.9740341305732728,
72283528,Cigam Software Corporativo,Estagiário,Funcionário(a) atual,"Aprendizagem em linguagens como PHP e Magic XPA (low code). Segurança e Armazenamento em Banco de Dados (SQL, MySQL). Desenvolvimento em sistemas ERP.",3 de jan. de 2023,3.0,1,Neutral,0.9879742860794068,
74013768,Cigam Software Corporativo,Analista Pleno,"Funcionário(a) atual, mais de 5 anos",Equilíbrio entre vida pessoal e profissional,27 de fev. de 2023,5.0,1,Neutral,0.9902702569961548,
73310561,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,Comprometimento com o colaborador 100% remoto Coordenadores gentis.,4 de fev. de 2023,5.0,1,Neutral,0.9393645524978638,
73430772,Cigam Software Corporativo,Analista De Suporte,"Funcionário(a) atual, mais de 3 anos",Home office e trabalho hibrido,8 de fev. de 2023,3.0,1,Neutral,0.991413116455078,
72749186,Cigam Software Corporativo,Desenvolvedor Júnior,"Funcionário(a) atual, menos de um ano","Home Office, bons auxilios, treinamentos...",18 de jan. de 2023,5.0,1,Neutral,0.9804674386978148,
68437853,Cigam Software Corporativo,Gerente De RH,"Funcionário(a) atual, mais de 3 anos","A Cigam é uma empresa que acredita é desenvolve as pessoas. Oferece liberdade e espera responsabilidade. Tem uma série de benefícios interessantes. Tem Home Office, horário flexível, treinamentos, desafios e muitas coisas mais.",28 de ago. de 2022,5.0,1,Neutral,0.8695666790008545,
69592434,Cigam Software Corporativo,Assistente De RH,"Funcionário(a) atual, menos de um ano","Adaptação ao modelo híbrido, cultura de inclusão, diversidade e acessibilidade, reconhecimento, feedbacks, treinamentos, qualidade dos equipamentos, ambiente leve e flexível.",29 de set. de 2022,5.0,1,Neutral,0.9811290502548218,
68460677,Cigam Software Corporativo,Assistente De Vendas,"Funcionário(a) atual, mais de um ano","A empresa é realmente focada na qualidade de vida em trabalho de seus colaboradores, o ambiente é amigável. Há inclusão social e diversas campanhas em prol de seu desenvolvimento.

Além disso, a empresa está sempre a frente de novas tecnologias para entregar de fato o que promete.",29 de ago. de 2022,4.0,1,Neutral,0.9499379992485046,
68973268,Cigam Software Corporativo,Pré-Vendas,"Funcionário(a) atual, menos de um ano","Na rede CIGAM você aprende muita coisa, a rede disponibiliza salas virtuais sobre N coisas toda a semana. Tem treinamentos. Sempre aprendendo algo novo",12 de set. de 2022,5.0,1,Neutral,0.9710326194763184,
68399734,Cigam Software Corporativo,Analista De Suporte,"Funcionário(a) atual, mais de 10 anos","O networking e a troca de conhecimentos e o investimentos na capacitação dos calaboradores, sem falar no novo HUB de inovação incrivel para trabalhar no presencial.",26 de ago. de 2022,5.0,1,Neutral,0.9592404961586,
70532980,Cigam Software Corporativo,Programador,"Funcionário(a) atual, mais de 5 anos","Flexibilidade, ambiente saudável, oportunidade de crescimento",26 de out. de 2022,5.0,1,Neutral,0.8655905723571777,
68411056,Cigam Software Corporativo,Assistente Administrativo,"Funcionário(a) atual, mais de um ano","A empresa possui planos de carreira, salários compatíveis com a função, ótimas oportunidades de crescimento profissional, muitos benefícios, como: alimentação, refeição, vale transporte...

Temos a UCC onde podemos aprender diversas áreas do CIGAM.",27 de ago. de 2022,5.0,1,Neutral,0.9523581862449646,
69289053,Cigam Software Corporativo,Analista De Projetos Pleno,"Funcionário(a) atual, mais de 10 anos","Flexibilidade, equilíbrio entre vida profissional e pessoal, reconhecimento, ambiente saudável e equipe engajada são algumas das características marcantes da empresa.",21 de set. de 2022,5.0,1,Neutral,0.9106563329696656,
68400287,Cigam Software Corporativo,Assistente Comercial,Funcionário(a) atual,"Nos proporciona  qualidade de vida
Horários flexíveis",26 de ago. de 2022,5.0,1,Neutral,0.9791157841682434,
68876151,Cigam Software Corporativo,Coordenadora Comercial,"Funcionário(a) atual, mais de 5 anos","Liberdade de trabalho, inclusão, parceria e profissionais que sabem o que e como fazer.",9 de set. de 2022,5.0,1,Neutral,0.982614815235138,
69589001,Cigam Software Corporativo,Analista De Vendas,"Funcionário(a) atual, mais de 3 anos","Flexibilidade de horários, trabalho remoto, diferentes convênios médicos...",29 de set. de 2022,5.0,1,Neutral,0.9848960638046264,
68459990,Cigam Software Corporativo,Sales Executive,"Funcionário(a) atual, mais de 8 anos","Empresa próxima a nossa realidade no quesito união, participação, conteúdos, etc...",29 de ago. de 2022,5.0,1,Neutral,0.968809187412262,
68399493,Cigam Software Corporativo,Analista Pleno,Funcionário(a) atual,"Dentre um ambiente saudável, inclusivo e leve. Sempre desafia a melhorar, aprender e crescer.",26 de ago. de 2022,5.0,1,Neutral,0.9076945185661316,
69507661,Cigam Software Corporativo,Administrative Assistant,"Funcionário(a) atual, menos de um ano","Flexibilidade, transparência, confiança, conhecimento, dinamismo",27 de set. de 2022,5.0,1,Neutral,0.9712037444114684,
68390726,Cigam Software Corporativo,Analista De Marketing Digital,"Funcionário(a) atual, mais de 3 anos","Ambiente de trabalho, flexibilidade de horários, opção de home office, gerência e diretoria sempre acessível.",26 de ago. de 2022,5.0,1,Neutral,0.9546496868133544,
68455010,Cigam Software Corporativo,Auxiliar De Vendas,Funcionário(a) atual,"Auto gestão, possibilidade de crescimento, modelo de trabalho hibrido, benefícios atrativos, ambiente bom de se trabalhar.",29 de ago. de 2022,5.0,1,Neutral,0.8614286780357361,
68500038,Cigam Software Corporativo,Gerente Comercial,Funcionário(a) atual,Empresa que se preocupa com o funcionário.,30 de ago. de 2022,5.0,1,Neutral,0.8472736477851868,
67918957,Cigam Software Corporativo,Analista De Suporte Técnico,Funcionário(a) atual,"Atenciosos, gentis, flexíveis... e muito mais!",15 de ago. de 2022,5.0,1,Neutral,0.9590097665786744,
68408121,Cigam Software Corporativo,Funcionário confidencial,"Funcionário(a) atual, menos de um ano","Home Office, ambiente de trabalho, treinamentos, oportunidades de crescimento.",27 de ago. de 2022,5.0,1,Neutral,0.9870649576187134,
68394563,Cigam Software Corporativo,Analista De Teste,"Funcionário(a) atual, mais de um ano",horario flexivel e ambiente bom,26 de ago. de 2022,3.0,1,Neutral,0.8271867036819458,
67259982,Cigam Software Corporativo,Auxiliar De Vendas,Funcionário(a) atual,"horário flexivel, ferias flexiveis, equipe unida",28 de jul. de 2022,4.0,1,Neutral,0.9823540449142456,
64925288,Cigam Software Corporativo,Estagiário,Funcionário(a) atual,Todos os ppossíveis em qualquer parte da empresa,31 de mai. de 2022,5.0,1,Neutral,0.9865437150001526,
59807118,Cigam Software Corporativo,Analista De Sistemas,"Funcionário(a) atual, mais de 8 anos",Empresa preocupada com as pessoas e com o ambiente de trabalho.,16 de fev. de 2022,5.0,1,Neutral,0.737497091293335,
57288622,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), mais de um ano","Espírito de auxílio, receptiva, humana.",1 de jan. de 2022,5.0,1,Neutral,0.9711899161338806,
51790947,Cigam Software Corporativo,Funcionário confidencial,"Funcionário(a) atual, mais de 3 anos","Horário flexível, acesso a toda hierarquia da empresa",29 de ago. de 2021,2.0,1,Neutral,0.9881551265716552,
55497539,Cigam Software Corporativo,Assistente Administrativo,Funcionário(a) atual,Informa o salário base dos cargos,17 de nov. de 2021,5.0,1,Neutral,0.99062180519104,
54447356,Cigam Software Corporativo,Programador,"Ex-funcionário(a), menos de um ano","ambiente de trabalho, colegas, apoio ao aprendizado",25 de out. de 2021,5.0,1,Neutral,0.9601944088935852,
51917987,Cigam Software Corporativo,Gerente Comercial,"Funcionário(a) atual, mais de 10 anos","Empresa que valoriza o colaborador, em pleno crescimento e sempre irá valorizar bons clientes",31 de ago. de 2021,4.0,1,Neutral,0.5431989431381226,
50752398,Cigam Software Corporativo,Assistente De Educação,Funcionário(a) atual,"Ginastica laboral, frutas, trabalho remoto, horário flexível, bom relacionamento com gestores e donos, vale refeição bom, PPR",5 de ago. de 2021,5.0,1,Neutral,0.9045163989067078,
53359467,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), mais de um ano",Bom benefícios e salário oferecem,30 de set. de 2021,4.0,1,Neutral,0.7372047901153564,
51803865,Cigam Software Corporativo,Analista De Suporte,Ex-funcionário(a),Os funcionários eram colaborativos com os iniciantes.,29 de ago. de 2021,3.0,1,Neutral,0.9875057935714722,
42640460,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), mais de 5 anos","- Benefícios: VR, VA, VT, PLR;
- Horário flexível;
- O convívio com colegas é bom;
- Tem bastante desafios se vc almeja se desenvolver profissionalmente e também amadurecer;
- A empresa está em um momento de crescimento, então vejo que tem oportunidade de melhorar em muitos aspectos pois ""a cabeça está mais aberta"" para o novo. Também existe um movimento de integração maior entre as áreas.",17 de fev. de 2021,4.0,1,Neutral,0.9277794361114502,
27375828,Cigam Software Corporativo,Suporte,"Ex-funcionário(a), mais de 2 anos","Para quem esta querendo se inserir no mercado, uma boa oportunidade. Pagamento do salário sempre em dia, uma boa estrutura para se trabalhar, banco de horas...",13 de mai. de 2019,2.0,1,Neutral,0.5713122487068176,
27460289,Cigam Software Corporativo,consultora,Funcionário(a) atual,"A empresa tem ótimos benefícios, reconhecimento dos profissionais, espaço para se desenvolver e investe no estudo dos seus colaboradores. Tem dia do Pet toda semana, muitas ações para motivar os colaboradores como confraternizações, juntamente com ações sociais.",6 de jun. de 2019,5.0,1,Neutral,0.5627056956291199,
43900764,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), mais de um ano","Salário ok, festa de fim de ano ok, benefícios ok",12 de mar. de 2021,1.0,1,Neutral,0.9746516942977904,
27368952,Cigam Software Corporativo,Desenvolvedor C++ Pleno,Funcionário(a) atual,"Reconhecimento, oportunidade de crescimento. Valorização curricular, ambiente favorável para fazer um ótimo trabalho em equipe. Metodologias de trabalho ágil.",3 de mai. de 2019,4.0,1,Neutral,0.8094807863235474,
27347235,Cigam Software Corporativo,Analista De Suporte Atendimento,"Ex-funcionário(a), menos de um ano","Alguns eventos pontuais que a empresa realizar, mas isto não é um padrão ser realizado. Por ser uma empresa de ERP, isso não é regra, o que é uma pena.",2 de abr. de 2019,1.0,0,Negative,0.6948884129524231,1.0
27055401,Cigam Software Corporativo,Coordenador De Service Desk,"Ex-funcionário(a), menos de um ano","Empresa flexível e de bom ambiente, vale transporte, vale alimentação e plano de saúde fornecidos pela empresa. Possibilidade de crescimento depois de alguns anos de empresa",4 de set. de 2018,4.0,1,Neutral,0.6287482380867004,
26794182,Cigam Software Corporativo,Analista De Suporte,Ex-funcionário(a),"Flexibilidade para estudar a ferramenta, horário flexivel e a empresa incentiva a estudar, uma vez que se tem poucos profissionais formados na área.",27 de out. de 2016,3.0,1,Neutral,0.9703881740570068,
27107150,Cigam Software Corporativo,Executivo De Contas Empresariais,"Ex-funcionário(a), mais de 2 anos",Empresa jovem e com muito foco nas atualizações e inovações. Trata o clienet super bem e foco nos resultados. Aprende com novos funcionarios e são prestativos.,25 de nov. de 2018,5.0,1,Neutral,0.6759833097457886,
27342075,Cigam Software Corporativo,Analista De Educação,"Ex-funcionário(a), mais de 4 anos","Treinamentos e o clima organizacional. A empresa possui bons funcionários, pessoas interessadas. O destaque são a organização administrativa e suporte ao cliente.",25 de mar. de 2019,4.0,1,Neutral,0.9020886421203612,
27287269,Cigam Software Corporativo,Implementador,Funcionário(a) atual,"remuneração adequada, bons colegas, ambiente confortável, possibilidade de treinamentos e crescimento na empresa",20 de jan. de 2016,3.0,1,Neutral,0.502627968788147,
27003517,Cigam Software Corporativo,Recepcionista,"Ex-funcionário(a), mais de 3 anos",A empresa valoriza o funcionário e se preocupa com a qualidade de vida. Também tem uma diretoria acessível e bom ambiente de trabalho. Aberta a negociações,16 de abr. de 2018,4.0,1,Neutral,0.5833876729011536,
26770042,Cigam Software Corporativo,Implementador,Funcionário(a) atual,"Valorizaçao do funcionário, preocupação com o bem estar, saúde. Avaliam o colaborador pela pessoa e não apenas como numero. Ambiente bom de t",28 de jun. de 2016,4.0,1,Neutral,0.9652708172798156,
27628032,Cigam Software Corporativo,Desenvolvedor De Programas,Funcionário(a) atual,"A empresa oferece horário flexível de uma hora, então o tempo que você chega atrasado no início do dia, pode ser compensado no final do dia.",8 de jun. de 2019,3.0,1,Neutral,0.9809669256210328,
43710530,Cigam Software Corporativo,Analista de Negócios,"Funcionário(a) atual, mais de 10 anos","Cultura organizacional que coloca o ser humano em primeiro lugar, sejam clientes, parceiros, fornecedores ou funcionários. Flexibilidade e respeito com a vida pessoal das pessoas.",9 de mar. de 2021,5.0,1,Neutral,0.885586678981781,
27040624,Cigam Software Corporativo,Vendas,Funcionário(a) atual,"Salario é bom, mas podia ser melhor comparado com outras empresas do mesmo setor no País. Boas oportunidades de crescimento e mercado quase sempre em alta",15 de ago. de 2018,5.0,1,Neutral,0.9458940029144288,
26604033,Cigam Software Corporativo,Analista De Testes,Funcionário(a) atual,"Ambiente familiar e agradável. Sem uma cobrança chata. Cada um sabe as tarefas que tem de fazer e tem a responsabilidade de cumpri-las, sem a necessidade de uma cobrança a toda hora",30 de dez. de 2014,4.0,1,Neutral,0.5745675563812256,
38446007,Cigam Software Corporativo,Analista,"Funcionário(a) atual, menos de um ano","Benefícios, horário flexível, VA - VR.",17 de nov. de 2020,2.0,1,Neutral,0.9863552451133728,
27307697,Cigam Software Corporativo,Gerente De Projetos,Funcionário(a) atual,"Horário Flexível, ambiente descontraído, fácil acesso aos gestores, possibilidade de trabalho remoto, valorização da vida pessoal, benefícios.",1 de fev. de 2019,4.0,1,Neutral,0.9504690766334534,
27321955,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Reconhecimento, horários flexíveis, vale transporte, vale refeição, plano de saúde, seguro de vida, plano dental, empresa pequena e familiar, bem localizada.",21 de fev. de 2019,4.0,1,Neutral,0.9899945855140686,
27064446,Cigam Software Corporativo,Analista De Sistemas Desenvolvedor,Funcionário(a) atual,"Valorização do profissional, reconhecimento do resultado, equipe que colabora para melhores entregas. A empresa incentiva a melhoria constante.",18 de set. de 2018,5.0,1,Neutral,0.832631528377533,
29672581,Cigam Software Corporativo,Gerente De Projetos Pleno,"Funcionário(a) atual, mais de 8 anos",O bem estar dos funcionários em primeiro lugar,7 de out. de 2019,4.0,1,Neutral,0.9766388535499572,
26744494,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,Clima de trabalho; proximidade com as lideranças; Possibilidade de crescimento; transparência na comunicação;,20 de jan. de 2016,5.0,1,Neutral,0.978094756603241,
47537507,Cigam Software Corporativo,Diretor De Operações,Funcionário(a) atual,"Relacionamentos abertos e duradouros

Confiança na chefia

Oportunidades constantes

Qualificação disponível

Universidade Corporativa

Benefícios diferenciados",27 de mai. de 2021,5.0,1,Neutral,0.9790629148483276,
27289725,Cigam Software Corporativo,Analista,Funcionário(a) atual,"Infelizmente não identifiquei nenhum ponto positivo nesta empresa pois foi uma péssima experiência. Por mais que me esforce, não há nada para falar.",5 de out. de 2017,1.0,-1,Negative,0.9570707082748412,1.0
26696663,Cigam Software Corporativo,Analista De Testes,Funcionário(a) atual,Ambiente de trabalho Usa metodologias ágeis PPR Possibilidade de trabalho remoto,31 de ago. de 2015,4.0,1,Neutral,0.9895193576812744,
46367329,Cigam Software Corporativo,Engenheira,Ex-funcionário(a),Vantagem de o horário de trabalho ser flexivel,2 de mai. de 2021,5.0,1,Neutral,0.9544922709465028,
42392553,Cigam Software Corporativo,Analista De Sistemas Pleno,"Funcionário(a) atual, mais de 5 anos","PPR, evolução de cargo e salário, ambiente de trabalho, equipamentos, home office, liderança, companheirismo, gestão de rh",12 de fev. de 2021,5.0,1,Neutral,0.9901567697525024,
26640999,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,"Treinamentos, comunicação, equipe focada, diretores acessíveis, missão e valores amplamente difundidos.",8 de abr. de 2015,5.0,1,Neutral,0.9525608420372008,
46740436,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),"- Cultura ágil

- Ambiente colaborativo

- Metodologias de ponta",10 de mai. de 2021,5.0,1,Neutral,0.9841203093528748,
26725099,Cigam Software Corporativo,Analista De Marketing Júnior,Funcionário(a) atual,"Amizade, parceria, colegas, horários flexíveis e disponibilidade de saídas.",5 de nov. de 2015,2.0,1,Neutral,0.9550626873970032,
26730929,Cigam Software Corporativo,Programador,Funcionário(a) atual,"Beneficios, metodolgia de desenvolvimento, proximidade com a direção",30 de nov. de 2015,3.0,1,Neutral,0.9859581589698792,
26742060,Cigam Software Corporativo,Consultor De Implementação Pleno,Funcionário(a) atual,Software abrangente em diversos setores industriais e comerciais,12 de jan. de 2016,2.0,1,Neutral,0.9876925349235536,
46310993,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"salário em dia, equipe, comprometimento, bom relacionamento",30 de abr. de 2021,5.0,1,Neutral,0.903516173362732,
47033893,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Cultura, pessoas, liderança, ambiente, carater.",17 de mai. de 2021,5.0,1,Neutral,0.9871111512184144,
41081207,Cigam Software Corporativo,Desenvolvedor.NET,"Ex-funcionário(a), menos de um ano",Plano de saúde e infraestrutura para o setor do produto,20 de jan. de 2021,1.0,1,Neutral,0.9878354668617249,
40204515,Cigam Software Corporativo,Analista De Suporte,"Funcionário(a) atual, mais de um ano","Disponibiliza home office, plano de saúde Unimed",6 de jan. de 2021,1.0,1,Neutral,0.9879316687583924,
26979558,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),"Dentro das normas básicas de um ambiente de trabalho, espaço bom, colegas de trabalho sociáveis e prestativos, material de apoio adequado, etc!",5 de mar. de 2018,1.0,1,Neutral,0.974511742591858,
26647666,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Empresa familiar, proximidade da diretoria",18 de abr. de 2015,3.0,1,Neutral,0.9858613014221193,
26719159,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Ambiente de trabalho, liberdade de expressão, todos ajudam a todos independente do setor",1 de nov. de 2015,2.0,1,Neutral,0.9752761721611024,
84720071,Coplan Consultoria e Planejamento,Técnico Em Suporte Técnico Pleno,Funcionário(a) atual,"Introdução
Aperfeiçoamento
Constância
Dinamismo
Novidade ",25 de fev. de 2024,3.0,1,Neutral,0.9871399998664856,
68285230,Coplan Consultoria e Planejamento,Auxiliar De Departamento Pessoal,"Funcionário(a) atual, menos de um ano","Comprometida com os colaboradores, a gestão acompanha de perto o desenvolvimento dos colaboradores, e dá diversas oportunidades de crescimento.",24 de ago. de 2022,5.0,1,Neutral,0.8413073420524597,
68285262,Coplan Consultoria e Planejamento,Analista De Departamento Pessoal,"Funcionário(a) atual, menos de um ano",Benefícios e oportunidade de crescimento.,24 de ago. de 2022,5.0,1,Neutral,0.9096826910972596,
68285049,Coplan Consultoria e Planejamento,Assistente De Departamento Pessoal (DP),"Funcionário(a) atual, menos de um ano",Empresa com grande oportunidade de crescimento e desenvolvimento pessoal.,24 de ago. de 2022,5.0,1,Neutral,0.7266033887863159,
31361563,Coplan Consultoria e Planejamento,Funcionário confidencial,Funcionário(a) atual,"A empresa investe em treinamento, qualificação, aprendi muito na empresa.",18 de jan. de 2020,3.0,1,Neutral,0.8889152407646179,
46293138,Coplan Consultoria e Planejamento,Desenvolvedor Genexus,Funcionário(a) atual,"Liberdade para trabalhar(sem pressão), equipe que se ajuda e bem flexível em questões de horários para resolver assuntos pessoais.",30 de abr. de 2021,4.0,1,Neutral,0.9459168314933776,
35293143,Coplan Consultoria e Planejamento,Assistente De Recursos Humanos (RH),Funcionário(a) atual,"Empresa em constante aperfeiçoamento que busca a excelência em seu nicho de mercado, incentiva o estudo e trabalha o desenvolvimento humano",26 de ago. de 2020,4.0,1,Neutral,0.8682223558425903,
26691094,Coplan Consultoria e Planejamento,Almoxarife,Funcionário(a) atual,"Pagamentos em dia, e o plano de saúde",18 de ago. de 2015,3.0,1,Neutral,0.98583984375,
36198660,Coplan Consultoria e Planejamento,Desenvolvedor Genexus,"Ex-funcionário(a), mais de um ano","Pessoal, interação, área de lazer",21 de set. de 2020,3.0,1,Neutral,0.9896429181098938,
